"","con","fix","row1","row2","b.div","logb"
"310",0,200,619,620,0.222594913380022,-1.50240169134508
"311",0,200,621,622,0.0284008087647529,-3.56133765658831
"312",0,200,623,624,0.631028938906752,-0.460403555516716
"313",0,200,625,626,0.0945320573302781,-2.35881627100004
"314",0,200,627,628,0.165239207543905,-1.80036111225359
"315",0,200,629,630,0.0485131996467009,-3.02591936040294
"316",0,200,631,632,0.540385356454721,-0.615472770867384
"317",0,200,633,634,0.211569458539789,-1.55320192523872
"318",0,200,635,636,0.134310903202591,-2.0075979933232
"319",0,200,637,638,0.122207739673693,-2.10203289813169
"320",0,200,639,640,0.307057904331973,-1.18071893572103
"321",0,200,641,642,0.272394077114793,-1.30050544828094
"322",0,200,643,644,0.0692277482237852,-2.67035351083902
"323",0,200,645,646,0.264844083724904,-1.32861398945177
"324",0,200,647,648,0.223663971603234,-1.49761048021509
"325",0,200,649,650,0.166400649262816,-1.79335684878283
"326",0,200,651,652,0.489423873697065,-0.714526347600077
"327",0,200,653,654,0.0691512940293927,-2.67145850767853
"328",0,200,655,656,0.0658989123480486,-2.71963334219184
"329",0,200,657,658,0.0441072272083136,-3.12113162768188
"330",0,200,659,660,0.207357279194864,-1.57331198707106
"331",0,200,661,662,0.175161980147458,-1.74204413232032
"332",0,200,663,664,0.210806836978497,-1.55681302935655
"333",0,200,665,666,0.386414851378903,-0.95084374213678
"334",0,200,667,668,0.0579567295845449,-2.84805858850905
"335",0,200,669,670,0.217342146460254,-1.52628245534828
"336",0,200,671,672,0.12027954093736,-2.11793673748566
"337",0,200,673,674,0.181857494511343,-1.70453189579817
"338",0,200,675,676,0.0532478675617019,-2.93279752098409
"339",0,200,677,678,0.148293396257769,-1.90856256044693
"340",0,200,679,680,0.239135922680226,-1.43072317456402
"341",0,200,681,682,0.135052595860197,-2.00209097745326
"342",0,200,683,684,0.193419979857081,-1.64289139283415
"343",0,200,685,686,0.0532606283486035,-2.93255790090771
"344",0,200,687,688,0.128915307111842,-2.04859962425003
"345",0,200,689,690,0.1435124508519,-1.9413334820279
"346",0,200,691,692,0.0700431034482759,-2.65864446289056
"347",0,200,693,694,0.147563121496092,-1.91349925239709
"348",0,200,695,696,0.505340599455041,-0.68252262268249
"349",0,200,697,698,0.106631177707676,-2.23837933620693
"350",0,200,699,700,0.294316353887399,-1.22310005652207
"351",0,200,701,702,0.0583572612933231,-2.8411714842333
"352",0,200,703,704,0.198901501281582,-1.61494554522922
"353",0,200,705,706,0.287526579450031,-1.24643997275702
"354",0,200,707,708,0.292124747588064,-1.23057435017804
"355",0,200,709,710,0.210770339275085,-1.55698617774104
"356",0,200,711,712,0.0548356431680592,-2.90341487368658
"357",0,200,713,714,0.232550234174347,-1.4586490163276
"358",0,200,715,716,0.149310595065312,-1.90172661201642
"359",0,200,717,718,0.141755184623166,-1.95365376121835
"360",0,200,719,720,0.0952728521746597,-2.35101037590681
"361",0,200,721,722,0.503636876233437,-0.685899754247674
"362",0,200,723,724,0.237831021437579,-1.43619485143549
"363",0,200,725,726,0.202761163149381,-1.59572652881237
"364",0,200,727,728,0.427378695599564,-0.850084783854292
"365",0,200,729,730,0.0660032901336115,-2.71805068768894
"366",0,200,731,732,0.155493644436706,-1.8611504199878
"367",0,200,733,734,0.491587973515684,-0.710114365552718
"368",0,200,735,736,0.216031688122166,-1.5323301777887
"369",0,200,737,738,0.177310328527535,-1.72985381307228
"370",0,200,739,740,0.087000143328078,-2.44184551287974
"371",0,200,741,742,0.201694411414982,-1.60100154181791
"372",0,200,743,744,0.190901010633045,-1.65600025422021
"373",0,200,745,746,0.0610308172093491,-2.79637634222619
"374",0,200,747,748,0.285102704482773,-1.25490579702372
"375",0,200,749,750,0.0647395031875137,-2.73738370447836
"376",0.01,0,751,752,0.0166925876725197,-4.09279051003579
"377",0.01,0,753,754,0.169567074182368,-1.77450671254723
"378",0.01,0,755,756,0.382912685957003,-0.959948289794117
"379",0.01,0,757,758,0.176228410055252,-1.73597434093344
"380",0.01,0,759,760,0.168532032520688,-1.78062944327685
"381",0.01,0,761,762,0.39411312345743,-0.931117295519748
"382",0.01,0,763,764,0.202277920921957,-1.5981126810417
"383",0.01,0,765,766,0.62572140446424,-0.468850047734033
"384",0.01,0,767,768,0.598688875556966,-0.513013222220676
"385",0.01,0,769,770,0.516015203838584,-0.661619049131196
"386",0.01,0,771,772,0.455911089399121,-0.785457467866596
"387",0.01,0,773,774,0.215904271884977,-1.53292015525149
"388",0.01,0,775,776,0.0562515528141359,-2.877921632694
"389",0.01,0,777,778,0.0747158305227692,-2.59406328797331
"390",0.01,0,779,780,0.402900343692031,-0.909066033739702
"391",0.01,0,781,782,0.381068534170249,-0.964776040319912
"392",0.01,0,783,784,0.288632754150472,-1.24260014583736
"393",0.01,0,785,786,0.238892075166155,-1.43174339738076
"394",0.01,0,787,788,0.0639809131400123,-2.74917047228984
"395",0.01,0,789,790,0.286004293555826,-1.25174845584201
"396",0.01,0,791,792,0.195397963032818,-1.63271696402954
"397",0.01,0,793,794,0.743110958042824,-0.296909907536882
"398",0.01,0,795,796,0.188707232727885,-1.6675584981006
"399",0.01,0,797,798,0.485790556795357,-0.721977701064589
"400",0.01,0,799,800,0.31163150119479,-1.16593387511843
"401",0.01,0,801,802,0.116716277824018,-2.14800926506347
"402",0.01,0,803,804,0.330353060515558,-1.10759331608553
"403",0.01,0,805,806,0.0505221633330967,-2.98534316109645
"404",0.01,0,807,808,0.0155216649802138,-4.16551849032817
"405",0.01,0,809,810,0.567007072589565,-0.567383501629244
"406",0.01,0,811,812,0.409726578388128,-0.892265223728657
"407",0.01,0,813,814,0.162205207391109,-1.81889303306211
"408",0.01,0,815,816,0.50453593859037,-0.684116205669407
"409",0.01,0,817,818,0.101303710428606,-2.28963224027779
"410",0.01,0,819,820,0.356364548551713,-1.03180105928784
"411",0.01,0,821,822,0.172205044751831,-1.7590693915301
"412",0.01,0,823,824,0.308669351073567,-1.17548463625927
"413",0.01,0,825,826,0.0262385935707833,-3.64052391501713
"414",0.01,0,827,828,0.0541633042358528,-2.91575164345302
"415",0.01,0,829,830,0.484318270032485,-0.725013005666534
"416",0.01,0,831,832,0.28332938633239,-1.26114514885448
"417",0.01,0,833,834,0.375737221494102,-0.978865258927066
"418",0.01,0,835,836,0.511733735226739,-0.669950837599968
"419",0.01,0,837,838,0.287947809937573,-1.24497603076224
