sample.x	sample.y	jsd
ERR2493649	ERR2493578	0.0605856449155625
ERR2493560	ERR2493579	0.0513544908345356
ERR2493561	ERR2493579	0.0309605201468893
ERR2493562	ERR2493579	0.0349034814385875
ERR2493563	ERR2493579	0.0189518066984467
ERR2493564	ERR2493579	0.0663625007513181
ERR2493565	ERR2493579	0.0132397750770197
ERR2493566	ERR2493579	0.0732481025612206
ERR2493567	ERR2493579	0.0368631618161346
ERR2493568	ERR2493579	0.027295358373047
ERR2493569	ERR2493579	0.0643515247634784
ERR2493570	ERR2493579	0.0156761008498896
ERR2493571	ERR2493579	0.0238592023381203
ERR2493572	ERR2493579	0.0288253719175059
ERR2493573	ERR2493579	0.021192847913671
ERR2493574	ERR2493579	0.0332002432792526
ERR2493575	ERR2493579	0.0400380746072217
ERR2493576	ERR2493579	0.0193249291816208
ERR2493577	ERR2493579	0.0235189698939764
ERR2493578	ERR2493579	0.0484208044451793
ERR2493579	ERR2493579	0
ERR2493580	ERR2493579	0.0142487147078907
ERR2493581	ERR2493579	0.00313897033446809
ERR2493582	ERR2493579	0.0316188433452057
ERR2493583	ERR2493579	0.0218287992038718
ERR2493584	ERR2493579	0.0558735196253716
ERR2493585	ERR2493579	0.0171407922736583
ERR2493586	ERR2493579	0.0354884125662422
ERR2493587	ERR2493579	0.0524176573896192
ERR2493588	ERR2493579	0.0198514081056544
ERR2493589	ERR2493579	0.0438445465579663
ERR2493590	ERR2493579	0.0302145366814167
ERR2493591	ERR2493579	0.0663535780754754
ERR2493592	ERR2493579	0.0289122767050477
ERR2493593	ERR2493579	0.0274201054724435
ERR2493594	ERR2493579	0.0562929229703775
ERR2493595	ERR2493579	0.0641251005367045
ERR2493596	ERR2493579	0.0498930912931583
ERR2493597	ERR2493579	0.0130429912655412
ERR2493598	ERR2493579	0.0199625704810468
ERR2493599	ERR2493579	0.0461885588604546
ERR2493600	ERR2493579	0.0239196957931503
ERR2493601	ERR2493579	0.0156112754283874
ERR2493602	ERR2493579	0.038729651139509
ERR2493603	ERR2493579	0.0425706710301809
ERR2493604	ERR2493579	0.0130793750132926
ERR2493605	ERR2493579	0.0646614120037526
ERR2493606	ERR2493579	0.0182399371667356
ERR2493607	ERR2493579	0.04098893528867
ERR2493608	ERR2493579	0.0177874477240905
ERR2493609	ERR2493579	0.0390484195241899
ERR2493610	ERR2493579	0.0208315537016408
ERR2493611	ERR2493579	0.0416468574192753
ERR2493612	ERR2493579	0.0238913318119686
ERR2493613	ERR2493579	0.0464889667065451
ERR2493614	ERR2493579	0.0682644735580535
ERR2493615	ERR2493579	0.0305255790107731
ERR2493616	ERR2493579	0.0451531317725663
ERR2493617	ERR2493579	0.033433510019187
ERR2493618	ERR2493579	0.0525192860014207
ERR2493619	ERR2493579	0.0422342091276722
ERR2493620	ERR2493579	0.0325382630299678
ERR2493621	ERR2493579	0.0299999965806947
ERR2493622	ERR2493579	0.0260515923510204
ERR2493623	ERR2493579	0.0588299005625354
ERR2493624	ERR2493579	0.0382943031970499
ERR2493625	ERR2493579	0.0180358464181001
ERR2493626	ERR2493579	0.0798466600278985
ERR2493627	ERR2493579	0.0177829002762295
ERR2493628	ERR2493579	0.050582556557754
ERR2493629	ERR2493579	0.021886950077984
ERR2493630	ERR2493579	0.0505567116862955
ERR2493631	ERR2493579	0.0245538192061931
ERR2493632	ERR2493579	0.0398812002644578
ERR2493633	ERR2493579	0.0224942271236467
ERR2493634	ERR2493579	0.100238007871775
ERR2493635	ERR2493579	0.0255317893859812
ERR2493636	ERR2493579	0.082202600011477
ERR2493637	ERR2493579	0.0391154043347631
ERR2493638	ERR2493579	0.0596207283613841
ERR2493639	ERR2493579	0.0265887418302811
ERR2493640	ERR2493579	0.0238566164931039
ERR2493641	ERR2493579	0.0475837508491474
ERR2493642	ERR2493579	0.0175822055633408
ERR2493643	ERR2493579	0.0717416429471821
ERR2493644	ERR2493579	0.0632203371041971
ERR2493645	ERR2493579	0.0621694271948142
ERR2493646	ERR2493579	0.0130949226627569
ERR2493647	ERR2493579	0.0323288747626401
ERR2493648	ERR2493579	0.0149858190731344
ERR2493649	ERR2493579	0.035996300333444
ERR2493560	ERR2493580	0.0397412116179356
ERR2493561	ERR2493580	0.0475199112354541
ERR2493562	ERR2493580	0.0126362572016998
ERR2493563	ERR2493580	0.0467241448288241
ERR2493564	ERR2493580	0.0417959427981006
ERR2493565	ERR2493580	0.0142054737202615
ERR2493566	ERR2493580	0.0477291934031462
ERR2493567	ERR2493580	0.0701548726048439
ERR2493568	ERR2493580	0.0244431445835438
ERR2493569	ERR2493580	0.0561570145122751
ERR2493570	ERR2493580	0.0329806587386463
ERR2493571	ERR2493580	0.00872540767794107
ERR2493572	ERR2493580	0.0629073227360272
ERR2493573	ERR2493580	0.00846956539203722
ERR2493574	ERR2493580	0.0662381311161037
ERR2493575	ERR2493580	0.0163173730130865
ERR2493576	ERR2493580	0.0499329041779743
ERR2493577	ERR2493580	0.0115756540395999
ERR2493578	ERR2493580	0.0369690686610123
ERR2493579	ERR2493580	0.0142487147078907
ERR2493580	ERR2493580	0
ERR2493581	ERR2493580	0.0213292575307431
ERR2493582	ERR2493580	0.0164549547214247
ERR2493583	ERR2493580	0.0516785113000201
ERR2493584	ERR2493580	0.0356043736744683
ERR2493585	ERR2493580	0.0409268737283341
ERR2493586	ERR2493580	0.0258646166360051
ERR2493587	ERR2493580	0.0391250709568802
ERR2493588	ERR2493580	0.0385703425222807
ERR2493589	ERR2493580	0.0230664687882436
ERR2493590	ERR2493580	0.0575523530979361
ERR2493591	ERR2493580	0.042435585303426
ERR2493592	ERR2493580	0.0530058899821234
ERR2493593	ERR2493580	0.0216668562296704
ERR2493594	ERR2493580	0.101574491544671
ERR2493595	ERR2493580	0.0432464646109866
ERR2493596	ERR2493580	0.036176319289874
ERR2493597	ERR2493580	0.023255974418136
ERR2493598	ERR2493580	0.0125435554210408
ERR2493599	ERR2493580	0.0783266286122767
ERR2493600	ERR2493580	0.0210383646061043
ERR2493601	ERR2493580	0.0392649627708306
ERR2493602	ERR2493580	0.0145438316761559
ERR2493603	ERR2493580	0.083276856851337
ERR2493604	ERR2493580	0.00869179879897885
ERR2493605	ERR2493580	0.0525700184571115
ERR2493606	ERR2493580	0.0453291915388431
ERR2493607	ERR2493580	0.0185624106086931
ERR2493608	ERR2493580	0.0240771985393595
ERR2493609	ERR2493580	0.015098277404811
ERR2493610	ERR2493580	0.0279280934625522
ERR2493611	ERR2493580	0.0241062351622718
ERR2493612	ERR2493580	0.0309620236733221
ERR2493613	ERR2493580	0.0324289512476121
ERR2493614	ERR2493580	0.0562213988985067
ERR2493615	ERR2493580	0.052328342755399
ERR2493616	ERR2493580	0.0207798536683569
ERR2493617	ERR2493580	0.0497125824693248
ERR2493618	ERR2493580	0.0371397506576068
ERR2493619	ERR2493580	0.0673840253311205
ERR2493620	ERR2493580	0.0627814264621874
ERR2493621	ERR2493580	0.0122800742359441
ERR2493622	ERR2493580	0.0146207879165601
ERR2493623	ERR2493580	0.0466409859029661
ERR2493624	ERR2493580	0.0246376484361483
ERR2493625	ERR2493580	0.0346705336970322
ERR2493626	ERR2493580	0.0518676353490869
ERR2493627	ERR2493580	0.0232858408570356
ERR2493628	ERR2493580	0.0308408790732111
ERR2493629	ERR2493580	0.0116153165037349
ERR2493630	ERR2493580	0.0302886151575545
ERR2493631	ERR2493580	0.0160145476296458
ERR2493632	ERR2493580	0.0261359274873634
ERR2493633	ERR2493580	0.0437819819345883
ERR2493634	ERR2493580	0.068669049595648
ERR2493635	ERR2493580	0.0444448956849336
ERR2493636	ERR2493580	0.0563508862877871
ERR2493637	ERR2493580	0.0395155620811426
ERR2493638	ERR2493580	0.0367496446346928
ERR2493639	ERR2493580	0.0219236497913694
ERR2493640	ERR2493580	0.0145694180147439
ERR2493641	ERR2493580	0.0357042634951884
ERR2493642	ERR2493580	0.00929484850474896
ERR2493643	ERR2493580	0.0424972834745585
ERR2493644	ERR2493580	0.0748253116039839
ERR2493645	ERR2493580	0.0344192815360139
ERR2493646	ERR2493580	0.0134082620873997
ERR2493647	ERR2493580	0.0135186540169679
ERR2493648	ERR2493580	0.023401648878364
ERR2493649	ERR2493580	0.0257495495392162
ERR2493560	ERR2493581	0.0589896406182114
ERR2493561	ERR2493581	0.0332709905597544
ERR2493562	ERR2493581	0.0434078870732547
ERR2493563	ERR2493581	0.0130733689587288
ERR2493564	ERR2493581	0.0732215784938525
ERR2493565	ERR2493581	0.01950713009299
ERR2493566	ERR2493581	0.0803088239960213
ERR2493567	ERR2493581	0.0296111798145477
ERR2493568	ERR2493581	0.031644645181482
ERR2493569	ERR2493581	0.0689490033439783
ERR2493570	ERR2493581	0.0144326189449577
ERR2493571	ERR2493581	0.0313835806496632
ERR2493572	ERR2493581	0.0223111907222105
ERR2493573	ERR2493581	0.0298142314101609
ERR2493574	ERR2493581	0.0245239512378925
ERR2493575	ERR2493581	0.0472870214856094
ERR2493576	ERR2493581	0.0144985698642605
ERR2493577	ERR2493581	0.0334299781596947
ERR2493578	ERR2493581	0.0565869539066301
ERR2493579	ERR2493581	0.00313897033446809
ERR2493580	ERR2493581	0.0213292575307431
ERR2493581	ERR2493581	0
ERR2493582	ERR2493581	0.0414243300225233
ERR2493583	ERR2493581	0.0166812915368133
ERR2493584	ERR2493581	0.0619826443401028
ERR2493585	ERR2493581	0.0144499257842235
ERR2493586	ERR2493581	0.0447322598128343
ERR2493587	ERR2493581	0.0610041904969004
ERR2493588	ERR2493581	0.0166998333915401
ERR2493589	ERR2493581	0.053258805184092
ERR2493590	ERR2493581	0.0245617756427538
ERR2493591	ERR2493581	0.0738177096744852
ERR2493592	ERR2493581	0.0252553363438102
ERR2493593	ERR2493581	0.0336137204640341
ERR2493594	ERR2493581	0.0446057380030346
ERR2493595	ERR2493581	0.0714293000192612
ERR2493596	ERR2493581	0.0575009429838051
ERR2493597	ERR2493581	0.0128645856337738
ERR2493598	ERR2493581	0.027156770698041
ERR2493599	ERR2493581	0.0383578008483332
ERR2493600	ERR2493581	0.0316026109649109
ERR2493601	ERR2493581	0.0115819451462572
ERR2493602	ERR2493581	0.045663162354458
ERR2493603	ERR2493581	0.0320624748399341
ERR2493604	ERR2493581	0.0184883473784254
ERR2493605	ERR2493581	0.0706829916654595
ERR2493606	ERR2493581	0.0143647682433447
ERR2493607	ERR2493581	0.0487395786559078
ERR2493608	ERR2493581	0.0165048359858968
ERR2493609	ERR2493581	0.0484188323126962
ERR2493610	ERR2493581	0.0252713030145434
ERR2493611	ERR2493581	0.0498764672861057
ERR2493612	ERR2493581	0.0270624388416591
ERR2493613	ERR2493581	0.0551555800650491
ERR2493614	ERR2493581	0.0745906107002603
ERR2493615	ERR2493581	0.0241486270745596
ERR2493616	ERR2493581	0.0508633126884118
ERR2493617	ERR2493581	0.0277714265806068
ERR2493618	ERR2493581	0.0605387144940726
ERR2493619	ERR2493581	0.0350997836485024
ERR2493620	ERR2493581	0.0261089586059183
ERR2493621	ERR2493581	0.0396510850262976
ERR2493622	ERR2493581	0.0322363859161646
ERR2493623	ERR2493581	0.0657638304830811
ERR2493624	ERR2493581	0.0463494634199639
ERR2493625	ERR2493581	0.0166496574768245
ERR2493626	ERR2493581	0.0869572131527034
ERR2493627	ERR2493581	0.0188772098223762
ERR2493628	ERR2493581	0.0572913970986193
ERR2493629	ERR2493581	0.0307225811905911
ERR2493630	ERR2493581	0.0583715627373383
ERR2493631	ERR2493581	0.0305402594706439
ERR2493632	ERR2493581	0.048439104595295
ERR2493633	ERR2493581	0.019757039756933
ERR2493634	ERR2493581	0.107624610559668
ERR2493635	ERR2493581	0.023492002212989
ERR2493636	ERR2493581	0.090206381116801
ERR2493637	ERR2493581	0.0467661914018118
ERR2493638	ERR2493581	0.0676784372260144
ERR2493639	ERR2493581	0.0322325015653528
ERR2493640	ERR2493581	0.0292785139832042
ERR2493641	ERR2493581	0.0537811248192389
ERR2493642	ERR2493581	0.0209245349576628
ERR2493643	ERR2493581	0.0786934068874341
ERR2493644	ERR2493581	0.0638607782807262
ERR2493645	ERR2493581	0.069877264411263
ERR2493646	ERR2493581	0.0161116261010213
ERR2493647	ERR2493581	0.0380634979640196
ERR2493648	ERR2493581	0.0163455330939312
ERR2493649	ERR2493581	0.0418030915747309
ERR2493560	ERR2493582	0.0535762712035046
ERR2493561	ERR2493582	0.0536242372148057
ERR2493562	ERR2493582	0.013703109679281
ERR2493563	ERR2493582	0.0634644890546801
ERR2493564	ERR2493582	0.049057340402822
ERR2493565	ERR2493582	0.0215738654635005
ERR2493566	ERR2493582	0.0567108407047465
ERR2493567	ERR2493582	0.08224303807973
ERR2493568	ERR2493582	0.0348245170081512
ERR2493569	ERR2493582	0.0718822923549793
ERR2493570	ERR2493582	0.0397761710339111
ERR2493571	ERR2493582	0.0152166765417793
ERR2493572	ERR2493582	0.0726178386217503
ERR2493573	ERR2493582	0.011125074126919
ERR2493574	ERR2493582	0.0854437513526527
ERR2493575	ERR2493582	0.0146244601612508
ERR2493576	ERR2493582	0.0595114190080145
ERR2493577	ERR2493582	0.00714769796589946
ERR2493578	ERR2493582	0.0441629657400938
ERR2493579	ERR2493582	0.0316188433452057
ERR2493580	ERR2493582	0.0164549547214247
ERR2493581	ERR2493582	0.0414243300225233
ERR2493582	ERR2493582	0
ERR2493583	ERR2493582	0.0661528404049987
ERR2493584	ERR2493582	0.0443738437377475
ERR2493585	ERR2493582	0.0540379645684867
ERR2493586	ERR2493582	0.0199993329766104
ERR2493587	ERR2493582	0.0504630421425547
ERR2493588	ERR2493582	0.0420924631073629
ERR2493589	ERR2493582	0.0213927109539758
ERR2493590	ERR2493582	0.0644693413239595
ERR2493591	ERR2493582	0.0519930874425566
ERR2493592	ERR2493582	0.0636212624352844
ERR2493593	ERR2493582	0.0202460218360118
ERR2493594	ERR2493582	0.115668569283513
ERR2493595	ERR2493582	0.0503005273625749
ERR2493596	ERR2493582	0.0497437684424238
ERR2493597	ERR2493582	0.0325901402052087
ERR2493598	ERR2493582	0.01426138773122
ERR2493599	ERR2493582	0.0899856281153548
ERR2493600	ERR2493582	0.0202990278394423
ERR2493601	ERR2493582	0.0553115045988917
ERR2493602	ERR2493582	0.0289288030378101
ERR2493603	ERR2493582	0.107245134127283
ERR2493604	ERR2493582	0.018098877150835
ERR2493605	ERR2493582	0.0671529890760897
ERR2493606	ERR2493582	0.0574783283586436
ERR2493607	ERR2493582	0.0270573928313494
ERR2493608	ERR2493582	0.0391962914016223
ERR2493609	ERR2493582	0.0180584466954562
ERR2493610	ERR2493582	0.0349442422374559
ERR2493611	ERR2493582	0.0292870840240265
ERR2493612	ERR2493582	0.0331550485803004
ERR2493613	ERR2493582	0.0320070617633423
ERR2493614	ERR2493582	0.0699716478909679
ERR2493615	ERR2493582	0.0754672851145933
ERR2493616	ERR2493582	0.0426091198036196
ERR2493617	ERR2493582	0.0764847745250323
ERR2493618	ERR2493582	0.0491272953147417
ERR2493619	ERR2493582	0.0878730368724684
ERR2493620	ERR2493582	0.0790169821417166
ERR2493621	ERR2493582	0.0175316541028605
ERR2493622	ERR2493582	0.0299784954246545
ERR2493623	ERR2493582	0.0589230212681202
ERR2493624	ERR2493582	0.0325303145957903
ERR2493625	ERR2493582	0.0468717373547025
ERR2493626	ERR2493582	0.0629482271398152
ERR2493627	ERR2493582	0.037919818528339
ERR2493628	ERR2493582	0.0395455560273661
ERR2493629	ERR2493582	0.0140829134513003
ERR2493630	ERR2493582	0.0318643540706574
ERR2493631	ERR2493582	0.0180860985514285
ERR2493632	ERR2493582	0.033625105572748
ERR2493633	ERR2493582	0.0557991530954797
ERR2493634	ERR2493582	0.0794436951529664
ERR2493635	ERR2493582	0.0592956747926726
ERR2493636	ERR2493582	0.062444703403622
ERR2493637	ERR2493582	0.0453108449839137
ERR2493638	ERR2493582	0.0375216593132576
ERR2493639	ERR2493582	0.0237769808664107
ERR2493640	ERR2493582	0.0237795341385983
ERR2493641	ERR2493582	0.0473664201001486
ERR2493642	ERR2493582	0.0201519924493324
ERR2493643	ERR2493582	0.0578809123875733
ERR2493644	ERR2493582	0.0808139254999463
ERR2493645	ERR2493582	0.0418093425467339
ERR2493646	ERR2493582	0.019687939703829
ERR2493647	ERR2493582	0.0189052123948378
ERR2493648	ERR2493582	0.0318348799013069
ERR2493649	ERR2493582	0.0402312996468463
ERR2493560	ERR2493583	0.0837174072752471
ERR2493561	ERR2493583	0.0482350132719595
ERR2493562	ERR2493583	0.0651843541697559
ERR2493563	ERR2493583	0.0111669405216435
ERR2493564	ERR2493583	0.0856079239344366
ERR2493565	ERR2493583	0.0371998352390429
ERR2493566	ERR2493583	0.0909632105876224
ERR2493567	ERR2493583	0.01136705142095
ERR2493568	ERR2493583	0.0346664432830169
ERR2493569	ERR2493583	0.0942833993852931
ERR2493570	ERR2493583	0.0135243581590742
ERR2493571	ERR2493583	0.0539052652961446
ERR2493572	ERR2493583	0.00920473326852298
ERR2493573	ERR2493583	0.0522320744972709
ERR2493574	ERR2493583	0.0265577463101857
ERR2493575	ERR2493583	0.0711637913412317
ERR2493576	ERR2493583	0.00984418994909322
ERR2493577	ERR2493583	0.0561589761426597
ERR2493578	ERR2493583	0.0842877233199187
ERR2493579	ERR2493583	0.0218287992038718
ERR2493580	ERR2493583	0.0516785113000201
ERR2493581	ERR2493583	0.0166812915368133
ERR2493582	ERR2493583	0.0661528404049987
ERR2493583	ERR2493583	0
ERR2493584	ERR2493583	0.0712575938338059
ERR2493585	ERR2493583	0.00639918013862615
ERR2493586	ERR2493583	0.0556456854978467
ERR2493587	ERR2493583	0.0859676348909709
ERR2493588	ERR2493583	0.0247711915050642
ERR2493589	ERR2493583	0.0707989762439085
ERR2493590	ERR2493583	0.0160808127137672
ERR2493591	ERR2493583	0.0844389771687385
ERR2493592	ERR2493583	0.0135522157274828
ERR2493593	ERR2493583	0.0438328400125328
ERR2493594	ERR2493583	0.0219298189255483
ERR2493595	ERR2493583	0.0787117980891773
ERR2493596	ERR2493583	0.0804978643553298
ERR2493597	ERR2493583	0.0305944583306942
ERR2493598	ERR2493583	0.0439529866615207
ERR2493599	ERR2493583	0.0160467509992597
ERR2493600	ERR2493583	0.0460214393817772
ERR2493601	ERR2493583	0.0102793105064967
ERR2493602	ERR2493583	0.0701227724318864
ERR2493603	ERR2493583	0.0207508584392883
ERR2493604	ERR2493583	0.0391541710112366
ERR2493605	ERR2493583	0.0969689522263101
ERR2493606	ERR2493583	0.00826066610946113
ERR2493607	ERR2493583	0.0775496424420178
ERR2493608	ERR2493583	0.0342342570698697
ERR2493609	ERR2493583	0.0715668318287593
ERR2493610	ERR2493583	0.0309814328526042
ERR2493611	ERR2493583	0.0624318491803159
ERR2493612	ERR2493583	0.0272394500125545
ERR2493613	ERR2493583	0.0619102629622253
ERR2493614	ERR2493583	0.101220886080157
ERR2493615	ERR2493583	0.020687571045681
ERR2493616	ERR2493583	0.0776409639145014
ERR2493617	ERR2493583	0.019354891280948
ERR2493618	ERR2493583	0.0767926009300704
ERR2493619	ERR2493583	0.0169356386096934
ERR2493620	ERR2493583	0.0140378456006337
ERR2493621	ERR2493583	0.0642289772133666
ERR2493622	ERR2493583	0.0618239167770344
ERR2493623	ERR2493583	0.0935082929534778
ERR2493624	ERR2493583	0.0721136861138264
ERR2493625	ERR2493583	0.0112344825233786
ERR2493626	ERR2493583	0.100331882724261
ERR2493627	ERR2493583	0.0218138523844964
ERR2493628	ERR2493583	0.0697392472468783
ERR2493629	ERR2493583	0.0506630802113318
ERR2493630	ERR2493583	0.0710629581327553
ERR2493631	ERR2493583	0.041613271306169
ERR2493632	ERR2493583	0.0751369865297451
ERR2493633	ERR2493583	0.0117699586209261
ERR2493634	ERR2493583	0.121027819399021
ERR2493635	ERR2493583	0.0193835873122187
ERR2493636	ERR2493583	0.0994271068771
ERR2493637	ERR2493583	0.0561293108019816
ERR2493638	ERR2493583	0.0804362062607944
ERR2493639	ERR2493583	0.0411926405188006
ERR2493640	ERR2493583	0.0417026540444185
ERR2493641	ERR2493583	0.0776666601582062
ERR2493642	ERR2493583	0.0427946182505654
ERR2493643	ERR2493583	0.0985361705772042
ERR2493644	ERR2493583	0.0510763432977906
ERR2493645	ERR2493583	0.0894556114112222
ERR2493646	ERR2493583	0.0286102118765455
ERR2493647	ERR2493583	0.0621881345813185
ERR2493648	ERR2493583	0.0225792366512733
ERR2493649	ERR2493583	0.0476084870903543
ERR2493560	ERR2493584	0.0617479877631339
ERR2493561	ERR2493584	0.0838283639184066
ERR2493562	ERR2493584	0.0189086015536414
ERR2493563	ERR2493584	0.0741005523206568
ERR2493564	ERR2493584	0.00301836323326521
ERR2493565	ERR2493584	0.040378392772147
ERR2493566	ERR2493584	0.00556117236735194
ERR2493567	ERR2493584	0.0852590150173498
ERR2493568	ERR2493584	0.0257740186790349
ERR2493569	ERR2493584	0.0852554682340381
ERR2493570	ERR2493584	0.0629503974909685
ERR2493571	ERR2493584	0.0221524609439531
ERR2493572	ERR2493584	0.0891225636489414
ERR2493573	ERR2493584	0.0247135682581455
ERR2493574	ERR2493584	0.107467671563404
ERR2493575	ERR2493584	0.0216903401504466
ERR2493576	ERR2493584	0.0798479769838778
ERR2493577	ERR2493584	0.0322924458870848
ERR2493578	ERR2493584	0.0662482898369868
ERR2493579	ERR2493584	0.0558735196253716
ERR2493580	ERR2493584	0.0356043736744683
ERR2493581	ERR2493584	0.0619826443401028
ERR2493582	ERR2493584	0.0443738437377475
ERR2493583	ERR2493584	0.0712575938338059
ERR2493584	ERR2493584	0
ERR2493585	ERR2493584	0.0600741222874913
ERR2493586	ERR2493584	0.0320626012645858
ERR2493587	ERR2493584	0.0619773228687229
ERR2493588	ERR2493584	0.0800179090463093
ERR2493589	ERR2493584	0.00871609932946759
ERR2493590	ERR2493584	0.0889764953018666
ERR2493591	ERR2493584	0.00321412743963159
ERR2493592	ERR2493584	0.0705700111609384
ERR2493593	ERR2493584	0.0337191558302481
ERR2493594	ERR2493584	0.12646592995528
ERR2493595	ERR2493584	0.00257487528196978
ERR2493596	ERR2493584	0.0542580461293967
ERR2493597	ERR2493584	0.0670329894772231
ERR2493598	ERR2493584	0.0321767718996524
ERR2493599	ERR2493584	0.0963356597379546
ERR2493600	ERR2493584	0.0443704211074294
ERR2493601	ERR2493584	0.073699013138171
ERR2493602	ERR2493584	0.0149120150254849
ERR2493603	ERR2493584	0.112855689139737
ERR2493604	ERR2493584	0.0379690941665735
ERR2493605	ERR2493584	0.0767391795880087
ERR2493606	ERR2493584	0.0700845094110087
ERR2493607	ERR2493584	0.0443395924086435
ERR2493608	ERR2493584	0.0669558334174358
ERR2493609	ERR2493584	0.0204073334756625
ERR2493610	ERR2493584	0.0489846720415251
ERR2493611	ERR2493584	0.011346041544692
ERR2493612	ERR2493584	0.0461151081400143
ERR2493613	ERR2493584	0.0148772372395351
ERR2493614	ERR2493584	0.0804650930327752
ERR2493615	ERR2493584	0.0849791362102497
ERR2493616	ERR2493584	0.0368621785801922
ERR2493617	ERR2493584	0.074335943128057
ERR2493618	ERR2493584	0.0533361588315853
ERR2493619	ERR2493584	0.087318127313885
ERR2493620	ERR2493584	0.0922962828218827
ERR2493621	ERR2493584	0.0327788981091009
ERR2493622	ERR2493584	0.0554398706760662
ERR2493623	ERR2493584	0.073725047400658
ERR2493624	ERR2493584	0.0498395876629991
ERR2493625	ERR2493584	0.0544303642740858
ERR2493626	ERR2493584	0.00638220154739568
ERR2493627	ERR2493584	0.0299497100526105
ERR2493628	ERR2493584	0.00256833940098821
ERR2493629	ERR2493584	0.0225753540631854
ERR2493630	ERR2493584	0.00537299821504779
ERR2493631	ERR2493584	0.0226893238639075
ERR2493632	ERR2493584	0.0544915011860698
ERR2493633	ERR2493584	0.0705474434782525
ERR2493634	ERR2493584	0.0131040748219496
ERR2493635	ERR2493584	0.0634480107182836
ERR2493636	ERR2493584	0.00581243251742038
ERR2493637	ERR2493584	0.0608608359409662
ERR2493638	ERR2493584	0.00563262616816629
ERR2493639	ERR2493584	0.032875679621099
ERR2493640	ERR2493584	0.0148957285935587
ERR2493641	ERR2493584	0.0533534988762138
ERR2493642	ERR2493584	0.0387144980551339
ERR2493643	ERR2493584	0.00982303584373218
ERR2493644	ERR2493584	0.07933906700113
ERR2493645	ERR2493584	0.00759756385040008
ERR2493646	ERR2493584	0.0389019288747988
ERR2493647	ERR2493584	0.0274223012211613
ERR2493648	ERR2493584	0.0517738594698461
ERR2493649	ERR2493584	0.0139461425730215
ERR2493560	ERR2493585	0.0705300323344931
ERR2493561	ERR2493585	0.0468757970006016
ERR2493562	ERR2493585	0.0536039044250244
ERR2493563	ERR2493585	0.0132359869332595
ERR2493564	ERR2493585	0.0730060282878235
ERR2493565	ERR2493585	0.0288585879364864
ERR2493566	ERR2493585	0.0799691258810101
ERR2493567	ERR2493585	0.0192395045222359
ERR2493568	ERR2493585	0.0258773983736619
ERR2493569	ERR2493585	0.0823915435872504
ERR2493570	ERR2493585	0.0142151368924486
ERR2493571	ERR2493585	0.0440361226774093
ERR2493572	ERR2493585	0.0174864678009412
ERR2493573	ERR2493585	0.0417332315642614
ERR2493574	ERR2493585	0.0321748951948716
ERR2493575	ERR2493585	0.0584105423096663
ERR2493576	ERR2493585	0.0157472892841683
ERR2493577	ERR2493585	0.0447957698826929
ERR2493578	ERR2493585	0.06922252015738
ERR2493579	ERR2493585	0.0171407922736583
ERR2493580	ERR2493585	0.0409268737283341
ERR2493581	ERR2493585	0.0144499257842235
ERR2493582	ERR2493585	0.0540379645684867
ERR2493583	ERR2493585	0.00639918013862615
ERR2493584	ERR2493585	0.0600741222874913
ERR2493585	ERR2493585	0
ERR2493586	ERR2493585	0.0434091978634394
ERR2493587	ERR2493585	0.0729382839580001
ERR2493588	ERR2493585	0.0279393628651758
ERR2493589	ERR2493585	0.0601432743759292
ERR2493590	ERR2493585	0.026516637200451
ERR2493591	ERR2493585	0.0725201726037436
ERR2493592	ERR2493585	0.0194126232260338
ERR2493593	ERR2493585	0.0380176106857846
ERR2493594	ERR2493585	0.0366296818484289
ERR2493595	ERR2493585	0.0683106382321319
ERR2493596	ERR2493585	0.0682268448041079
ERR2493597	ERR2493585	0.0234762073263381
ERR2493598	ERR2493585	0.0358589561488336
ERR2493599	ERR2493585	0.0313174149864683
ERR2493600	ERR2493585	0.036891335798657
ERR2493601	ERR2493585	0.01628804017932
ERR2493602	ERR2493585	0.0585771852145494
ERR2493603	ERR2493585	0.0287555928893418
ERR2493604	ERR2493585	0.0300454372391599
ERR2493605	ERR2493585	0.0825968425035808
ERR2493606	ERR2493585	0.0123630656154193
ERR2493607	ERR2493585	0.0663132750281225
ERR2493608	ERR2493585	0.0283911459995234
ERR2493609	ERR2493585	0.0585059004453449
ERR2493610	ERR2493585	0.0253120719963972
ERR2493611	ERR2493585	0.0498498283757829
ERR2493612	ERR2493585	0.0223680386032106
ERR2493613	ERR2493585	0.0498552433240669
ERR2493614	ERR2493585	0.0860732901383975
ERR2493615	ERR2493585	0.0288228448458544
ERR2493616	ERR2493585	0.0664200950650701
ERR2493617	ERR2493585	0.0274914499090669
ERR2493618	ERR2493585	0.0688502865654102
ERR2493619	ERR2493585	0.0297409320641368
ERR2493620	ERR2493585	0.0259008473597624
ERR2493621	ERR2493585	0.0528882990164299
ERR2493622	ERR2493585	0.0499612488079748
ERR2493623	ERR2493585	0.0789805059169937
ERR2493624	ERR2493585	0.0586600668072242
ERR2493625	ERR2493585	0.0142651521103267
ERR2493626	ERR2493585	0.088365163313775
ERR2493627	ERR2493585	0.0169317351017471
ERR2493628	ERR2493585	0.0587569573506076
ERR2493629	ERR2493585	0.0390477920985175
ERR2493630	ERR2493585	0.0588609540341487
ERR2493631	ERR2493585	0.0299419215326874
